       ACQUISITION_TIME_UTC, ACQUISITION_TIME_SCET, LAST_EVENT, COMMANDED_TEST_MODE, COMMANDED_TEC_STATUS, COMMANDED_DETECTOR_STATUS, COMMANDED_TEC_TREF, COMMANDED_TEC_N_P, COMMANDED_TEC_N_I, COMMANDED_TEC_N_E, ANTI_WIND-UP_STATUS, ANTI_WIND-UP_METHOD, COMMANDED_TEC_N_SS, PE_ADDRESS, PE_ADDRESS_CONTENT, TEMPERATURE_FPA_1, TEMPERATURE_FPA_2, TEMPERATURE_PE, TEMPERATURE_FPA_PACKAGE, TEMPERATURE_STC_OPTICAL_BENCH, VOLTAGE_AT_3.3V, TEC_CURRENT
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:28.139199Z,      672703406.865555,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.058483
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:40.439080Z,      672703419.165436,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.683291,              269.937310,                    268.989338,        3.257721,    0.065616
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:03:52.739068Z,      672703431.465424,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.066329
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:05.039101Z,      672703443.765457,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    268.989338,        3.257721,    0.059910
2020-12-14T22:04:17.738931Z,      672703456.465286,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.060623
2020-12-14T22:04:18.938943Z,      672703457.665298,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.257721,    0.059910
2020-12-14T22:04:19.738961Z,      672703458.465317,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.059910
2020-12-14T22:04:20.138924Z,      672703458.865280,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.062763
2020-12-14T22:04:20.138924Z,      672703458.865280,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.791405,              269.937310,                    269.097324,        3.257721,    0.062763
2020-12-14T22:04:22.188912Z,      672703460.915268,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.058483
2020-12-14T22:04:22.188912Z,      672703460.915268,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.058483
2020-12-14T22:04:24.239022Z,      672703462.965378,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.065616
2020-12-14T22:04:24.239022Z,      672703462.965378,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.065616
2020-12-14T22:04:26.288949Z,      672703465.015305,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.062049
2020-12-14T22:04:26.288949Z,      672703465.015305,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.062049
2020-12-14T22:04:28.338891Z,      672703467.065247,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.061336
2020-12-14T22:04:28.338891Z,      672703467.065247,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.061336
2020-12-14T22:04:30.388940Z,      672703469.115295,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.059196
2020-12-14T22:04:30.388940Z,      672703469.115295,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.059196
2020-12-14T22:04:32.439019Z,      672703471.165375,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.899519,              269.937310,                    269.097324,        3.255839,    0.068469
2020-12-14T22:04:32.439019Z,      672703471.165375,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.899519,              269.937310,                    269.097324,        3.255839,    0.068469
2020-12-14T22:04:34.488915Z,      672703473.215271,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.899519,              269.937310,                    269.097324,        3.255839,    0.069896
2020-12-14T22:04:34.488915Z,      672703473.215271,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     277.899519,              269.937310,                    269.097324,        3.255839,    0.069896
2020-12-14T22:04:36.538903Z,      672703475.265259,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.255839,    0.067042
2020-12-14T22:04:36.538903Z,      672703475.265259,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.255839,    0.067042
2020-12-14T22:04:38.588936Z,      672703477.315292,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.255839,    0.059910
2020-12-14T22:04:38.588936Z,      672703477.315292,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.255839,    0.059910
2020-12-14T22:04:40.638833Z,      672703479.365189,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.062763
2020-12-14T22:04:40.638833Z,      672703479.365189,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.256780,    0.062763
2020-12-14T22:04:42.688958Z,      672703481.415314,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.256780,    0.059910
2020-12-14T22:04:42.688958Z,      672703481.415314,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.256780,    0.059910
2020-12-14T22:04:45.048760Z,      672703483.775116,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.257721,    0.058483
2020-12-14T22:04:46.048821Z,      672703484.775177,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.257721,    0.059910
2020-12-14T22:04:47.048760Z,      672703485.775116,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.257721,    0.062049
2020-12-14T22:04:48.048775Z,      672703486.775131,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              270.045384,                    269.097324,        3.257721,    0.060623
2020-12-14T22:04:49.048699Z,      672703487.775055,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     277.899519,              269.937310,                    269.097324,        3.257721,    0.057770
2020-12-14T22:04:54.048760Z,      672703492.775116,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.059910
2020-12-14T22:04:59.048714Z,      672703497.775070,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.069182
2020-12-14T22:05:04.048699Z,      672703502.775055,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.067042
2020-12-14T22:05:09.048714Z,      672703507.775070,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.007633,              270.045384,                    269.097324,        3.257721,    0.058483
2020-12-14T22:05:14.048714Z,      672703512.775070,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.067042
2020-12-14T22:05:19.048714Z,      672703517.775070,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.069182
2020-12-14T22:05:24.048699Z,      672703522.775055,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.060623
2020-12-14T22:05:29.048622Z,      672703527.774979,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.007633,              270.045384,                    269.097324,        3.257721,    0.065616
2020-12-14T22:05:34.048638Z,      672703532.774994,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.115747,              270.045384,                    269.097324,        3.257721,    0.067042
2020-12-14T22:05:39.048653Z,      672703537.775009,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.115747,              270.045384,                    269.097324,        3.257721,    0.062049
2020-12-14T22:05:44.048576Z,      672703542.774933,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.115747,              270.045384,                    269.097324,        3.257721,    0.059910
2020-12-14T22:05:49.048561Z,      672703547.774918,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.115747,              270.045384,                    269.097324,        3.257721,    0.057770
2020-12-14T22:05:54.038658Z,      672703552.765015,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.115747,              270.045384,                    269.097324,        3.256780,    0.058483
2020-12-14T22:05:58.038689Z,      672703556.765045,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.115747,              270.045384,                    269.097324,        3.256780,    0.065616
2020-12-14T22:06:04.038658Z,      672703562.765015,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.121414,        268.396817,     278.115747,              270.045384,                    269.097324,        3.256780,    0.069896
2020-12-14T22:06:08.038628Z,      672703566.764984,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.396817,     278.115747,              270.045384,                    269.097324,        3.256780,    0.069182
2020-12-14T22:06:14.038628Z,      672703572.764984,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.115747,              270.045384,                    269.097324,        3.256780,    0.064903
2020-12-14T22:06:18.038612Z,      672703576.764969,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.223861,              270.045384,                    269.097324,        3.256780,    0.064903
2020-12-14T22:06:24.038643Z,      672703582.764999,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.223861,              270.045384,                    269.205310,        3.256780,    0.069182
2020-12-14T22:06:28.038597Z,      672703586.764954,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.223861,              270.045384,                    269.097324,        3.256780,    0.069182
2020-12-14T22:06:34.038597Z,      672703592.764954,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.223861,              270.045384,                    269.097324,        3.256780,    0.064903
2020-12-14T22:06:38.038551Z,      672703596.764908,          0,                   0,                    1,                         1,               2811,                77,                33,               112,                   1,                   1,                  5,          0,                  0,        268.032773,        268.307282,     278.223861,              270.045384,                    269.205310,        3.256780,    0.064903
